Application,ProcessID,FrameType,CPUStartTime,MsBetweenPresents,MsInPresentAPI,MsUntilDisplayed,MsBetweenDisplayChange,DisplayedTime,MsRenderPresentLatency,MsGPUTime,InstrumentedLatency,MsClickToPhotonLatency,phyriadfg_frame_index,qpc_present,warp_ms,iter_ms,slip_ms,MsAddedLatency,pair_age_ms,ring_occ,cap_slots,frz,source_fps,output_fps,cons_per_s,uniq_per_s,gme_dissidence_pct,route_device,GPUUtilization_4090,GPUPower_4090,GPUTemperature_4090,GPUFrequency_4090,GPUMemoryFrequency_4090,GPUMemorySizeUsed_4090,GPUUtilization_1080Ti,GPUPower_1080Ti,GPUTemperature_1080Ti,GPUFrequency_1080Ti,GPUMemoryFrequency_1080Ti,GPUMemorySizeUsed_1080Ti,GPUUtilization_iGPU,CPUUtilization,phyriadfg_disp_phase,phyriadfg_disp_src_frames,phyriadfg_fresh,phyriadfg_warp_gpu_ms,phyriadfg_warp_lat_ms
# schema=PhyriadFG; frametime=MsBetweenPresents(console-style); FrameType: Synthesized|Repeated; NA cells are empty; per-device GPU* suffixed; iGPU/CPU telemetry NA this phase; phyriadfg_disp_phase=intra-pair t_use[0,1], phyriadfg_disp_src_frames=content-source-time(source-frame units, the Animation-Error analogue)
RA Ball Zoo,24484,Synthesized,420.8872,2.3820,2.3783,,4.1709,,,2.3783,,,90,4079444759493,2.3783,2.3797,,45.8033,,,28,0,,,,,,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7210,78.7210,0,,
RA Ball Zoo,24484,Synthesized,425.3803,4.4931,0.2183,,4.1713,,,0.2183,,,91,4079444804424,0.2183,4.4912,,42.2238,,,28,0,,,,,,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2403,79.2403,1,0.0790,6.8482
RA Ball Zoo,24484,Synthesized,429.2408,3.8605,3.8572,,4.1709,,,3.8572,,,92,4079444843029,3.8572,3.8586,,46.0843,,,28,0,,,,,,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7284,79.7284,0,,
RA Ball Zoo,24484,Synthesized,433.5194,4.2786,0.3057,,4.1713,,,0.3057,,,93,4079444885815,0.3057,4.2766,,42.5883,,,28,0,,,,,,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2428,80.2428,1,0.0782,8.0265
RA Ball Zoo,24484,Synthesized,437.5931,4.0737,3.4000,,4.1710,,,3.4000,,,94,4079444926552,3.4000,3.4016,11.5896,46.6620,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7305,80.7305,0,,
RA Ball Zoo,24484,Synthesized,441.7973,4.2042,0.8929,,4.1710,,,0.8929,,,95,4079444968594,0.8929,4.2024,11.5896,42.0264,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2435,81.2435,1,0.0735,7.6630
RA Ball Zoo,24484,Synthesized,445.9406,4.1433,4.1397,,4.1711,,,4.1397,,,96,4079445010027,4.1397,4.1413,11.5896,46.1696,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7343,81.7343,0,,
RA Ball Zoo,24484,Synthesized,452.2781,6.3375,0.2535,,4.1710,,,0.2535,,,97,4079445073402,0.2535,6.3356,11.5896,44.0528,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2448,82.2448,1,0.0747,11.0938
RA Ball Zoo,24484,Synthesized,458.4590,6.1809,6.1773,,8.3421,,,6.1773,,,98,4079445135211,6.1773,6.1788,11.5896,50.2338,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7234,82.7234,0,,
RA Ball Zoo,24484,Synthesized,462.6650,4.2060,1.1826,,4.1710,,,1.1826,,,99,4079445177271,1.1826,4.2041,11.5896,44.4317,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2449,83.2449,1,0.0788,9.4296
RA Ball Zoo,24484,Synthesized,466.8661,4.2011,0.3916,,4.1710,,,0.3916,,,100,4079445219282,0.3916,4.1991,11.5896,41.7355,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2486,84.2486,1,0.0786,4.9721
RA Ball Zoo,24484,Synthesized,470.9586,4.0925,4.0894,,4.1711,,,4.0894,,,101,4079445260207,4.0894,4.0907,11.5896,45.8281,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7459,84.7459,0,,
RA Ball Zoo,24484,Synthesized,475.9086,4.9500,0.4229,,4.1710,,,0.4229,,,102,4079445309707,0.4229,4.9475,11.5896,42.6941,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2486,85.2486,1,0.0749,8.9868
RA Ball Zoo,24484,Synthesized,479.3135,3.4049,3.4013,,4.1710,,,3.4013,,,103,4079445343756,3.4013,3.4030,11.5896,46.0990,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7457,85.7457,0,,
RA Ball Zoo,24484,Synthesized,486.1421,6.8286,0.2416,,4.1710,,,0.2416,,,104,4079445412042,0.2416,6.8267,11.5896,45.2589,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2475,86.2475,1,0.0747,10.3801
RA Ball Zoo,24484,Synthesized,491.8164,5.6743,5.6706,,8.3420,,,5.6706,,,105,4079445468785,5.6706,5.6724,11.5896,50.9332,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7426,86.7426,0,,
RA Ball Zoo,24484,Synthesized,496.1846,4.3682,0.2015,,4.1710,,,0.2015,,,106,4079445512467,0.2015,4.3662,11.5896,44.2142,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2475,87.2475,1,0.0789,10.0562
RA Ball Zoo,24484,Synthesized,500.1455,3.9609,3.9575,,4.1709,,,3.9575,,,107,4079445552076,3.9575,3.9590,11.5896,48.1751,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7394,87.7394,0,,
RA Ball Zoo,24484,Synthesized,504.4006,4.2551,0.4745,,4.1711,,,0.4745,,,108,4079445594627,0.4745,4.2533,11.5896,46.4700,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2465,88.2465,1,0.0786,7.9241
RA Ball Zoo,24484,Synthesized,508.4919,4.0913,4.0878,,4.1711,,,4.0878,,,109,4079445635540,4.0878,4.0892,11.5896,50.5613,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7417,88.7417,0,,
RA Ball Zoo,24484,Synthesized,512.7499,4.2580,0.7644,,4.1710,,,0.7644,,,110,4079445678120,0.7644,4.2561,11.5896,46.3839,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2472,89.2472,1,0.0746,8.0395
RA Ball Zoo,24484,Synthesized,516.8469,4.0970,4.0937,,4.1711,,,4.0937,,,111,4079445719090,4.0937,4.0951,11.5896,50.4809,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7436,89.7436,0,,
RA Ball Zoo,24484,Synthesized,522.1645,5.3176,0.2465,,4.1710,,,0.2465,,,112,4079445772266,0.2465,5.3157,11.5896,46.7266,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2479,90.2479,1,0.0749,9.9077
RA Ball Zoo,24484,Synthesized,525.1789,3.0144,3.0107,,4.1710,,,3.0107,,,113,4079445802410,3.0107,3.0124,11.5896,49.7411,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7396,90.7396,0,,
RA Ball Zoo,24484,Synthesized,529.4261,4.2472,2.5098,,4.1708,,,2.5098,,,114,4079445844882,2.5098,4.2451,11.5896,43.5863,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2465,91.2465,1,0.0818,4.9669
RA Ball Zoo,24484,Synthesized,533.5699,4.1438,4.1404,,4.1708,,,4.1404,,,115,4079445886320,4.1404,4.1418,11.5896,47.7302,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7417,91.7417,1,0.0780,2.4836
RA Ball Zoo,24484,Synthesized,537.7553,4.1854,1.6467,,4.1711,,,1.6467,,,116,4079445928174,1.6467,4.1836,11.5896,42.7570,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2525,92.2525,1,0.0791,6.6559
RA Ball Zoo,24484,Synthesized,541.9261,4.1708,4.1673,,4.1710,,,4.1673,,,117,4079445969882,4.1673,4.1687,11.5896,46.9276,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7732,92.7732,1,0.0747,1.6349
RA Ball Zoo,24484,Synthesized,546.0852,4.1591,1.2132,,4.1710,,,1.2132,,,118,4079446011473,1.2132,4.1569,11.5896,43.1710,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2577,93.2577,1,0.0824,7.0982
RA Ball Zoo,24484,Synthesized,550.1953,4.1101,4.1069,,4.1710,,,4.1069,,,119,4079446052574,4.1069,4.1082,11.5896,47.2812,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7714,93.7714,0,,
RA Ball Zoo,24484,Synthesized,554.4501,4.2548,1.5387,,4.1710,,,1.5387,,,120,4079446095122,1.5387,4.2527,11.5896,43.5336,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2571,94.2571,1,0.0827,8.0149
RA Ball Zoo,24484,Synthesized,558.5973,4.1472,4.1439,,4.1710,,,4.1439,,,121,4079446136594,4.1439,4.1454,11.5896,47.6808,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7719,94.7719,1,0.0768,1.5173
RA Ball Zoo,24484,Synthesized,562.7845,4.1872,1.9672,,4.1711,,,1.9672,,,122,4079446178466,1.9672,4.1853,11.5896,42.5493,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2573,95.2573,1,0.0823,6.3426
RA Ball Zoo,24484,Synthesized,566.9603,4.1758,1.3487,,4.1711,,,1.3487,,,123,4079446220224,1.3487,4.1739,11.5896,38.7648,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2574,96.2574,1,0.0831,4.7727
RA Ball Zoo,24484,Synthesized,571.0717,4.1114,4.1081,,4.1711,,,4.1081,,,124,4079446261338,4.1081,4.1094,11.5896,42.8763,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7723,96.7723,0,,
RA Ball Zoo,24484,Synthesized,575.2893,4.2176,0.9726,,4.1711,,,0.9726,,,125,4079446303514,0.9726,4.2157,11.5896,42.1868,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2575,97.2575,1,0.1062,8.6798
RA Ball Zoo,24484,Synthesized,579.4028,4.1135,4.1100,,4.1710,,,4.1100,,,126,4079446344649,4.1100,4.1115,11.5896,46.3004,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7726,97.7726,0,,
RA Ball Zoo,24484,Synthesized,583.6297,4.2269,0.9732,,4.1710,,,0.9732,,,127,4079446386918,0.9732,4.2250,11.5896,42.0569,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2566,98.2566,1,0.0771,8.3135
RA Ball Zoo,24484,Synthesized,587.7430,4.1133,4.1101,,4.1710,,,4.1101,,,128,4079446428051,4.1101,4.1113,11.5896,46.1703,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7698,98.7698,0,,
RA Ball Zoo,24484,Synthesized,592.0110,4.2680,1.6815,,4.1717,,,1.6815,,,129,4079446470731,1.6815,4.2661,11.5896,42.4448,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2562,99.2562,1,0.0773,7.6488
RA Ball Zoo,24484,Synthesized,596.1409,4.1299,4.1266,,4.1710,,,4.1266,,,130,4079446512030,4.1266,4.1280,11.5896,46.5747,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7687,99.7687,1,0.0810,1.6610
RA Ball Zoo,24484,Synthesized,600.3067,4.1658,1.2079,,4.1711,,,1.2079,,,131,4079446553688,1.2079,4.1640,11.5896,42.7325,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2570,100.2570,1,0.0839,7.0635
RA Ball Zoo,24484,Synthesized,604.4277,4.1210,4.1177,,4.1709,,,4.1177,,,132,4079446594898,4.1177,4.1190,11.5896,46.8535,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7709,100.7709,0,,
RA Ball Zoo,24484,Synthesized,608.6534,4.2257,1.4550,,4.1711,,,1.4550,,,133,4079446637155,1.4550,4.2239,11.5896,43.0459,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2559,101.2559,1,0.0759,8.0766
RA Ball Zoo,24484,Synthesized,612.8544,4.2010,4.1975,,4.1709,,,4.1975,,,134,4079446679165,4.1975,4.1989,11.5896,47.2469,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7678,101.7678,1,0.0835,1.4340
RA Ball Zoo,24484,Synthesized,617.0054,4.1510,0.6430,,4.1711,,,0.6430,,,135,4079446720675,0.6430,4.1490,11.5896,42.7186,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2560,102.2560,1,0.0940,7.6838
RA Ball Zoo,24484,Synthesized,621.1067,4.1013,4.0981,,4.1709,,,4.0981,,,136,4079446761688,4.0981,4.0995,11.5896,46.8198,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7680,102.7680,0,,
RA Ball Zoo,24484,Synthesized,625.3542,4.2475,1.0531,,4.1710,,,1.0531,,,137,4079446804163,1.0531,4.2456,11.5896,42.7224,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2544,103.2544,1,0.0939,7.9082
RA Ball Zoo,24484,Synthesized,629.4992,4.1450,4.1418,,4.1709,,,4.1418,,,138,4079446845613,4.1418,4.1430,11.5896,46.8674,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7632,103.7632,1,0.0794,1.0350
RA Ball Zoo,24484,Synthesized,633.6797,4.1805,1.8074,,4.1711,,,1.8074,,,139,4079446887418,1.8074,4.1788,11.5896,43.3764,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2548,104.2548,1,0.0937,6.4927
RA Ball Zoo,24484,Synthesized,637.8377,4.1580,4.1554,,4.1708,,,4.1554,,,140,4079446928998,4.1554,4.1565,11.5896,47.5343,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7643,104.7643,1,0.0857,1.7854
RA Ball Zoo,24484,Synthesized,642.0261,4.1884,1.5419,,4.1711,,,1.5419,,,141,4079446970882,1.5419,4.1864,11.5896,42.9507,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2546,105.2546,1,0.0915,6.7855
RA Ball Zoo,24484,Synthesized,646.1857,4.1596,4.1563,,4.1709,,,4.1563,,,142,4079447012478,4.1563,4.1577,11.5896,47.1102,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7637,105.7637,1,0.0821,1.5212
RA Ball Zoo,24484,Synthesized,650.3647,4.1790,1.6865,,4.1710,,,1.6865,,,143,4079447054268,1.6865,4.1771,11.5896,43.1858,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2551,106.2551,1,0.0796,6.6268
RA Ball Zoo,24484,Synthesized,654.5053,4.1406,4.1368,,4.1709,,,4.1368,,,144,4079447095674,4.1368,4.1383,11.5896,47.3264,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7652,106.7652,1,0.0778,1.6740
RA Ball Zoo,24484,Synthesized,658.7201,4.2148,0.7734,,4.1710,,,0.7734,,,145,4079447137822,0.7734,4.2129,11.5896,42.3963,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2550,107.2550,1,0.0841,7.5573
RA Ball Zoo,24484,Synthesized,662.8175,4.0974,4.0936,,4.1709,,,4.0936,,,146,4079447178796,4.0936,4.0953,11.5896,46.4936,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7650,107.7650,0,,
RA Ball Zoo,24484,Synthesized,667.0970,4.2795,1.8140,,4.1710,,,1.8140,,,147,4079447221591,1.8140,4.2774,11.5896,42.8175,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2531,108.2531,1,0.0821,7.3066
RA Ball Zoo,24484,Synthesized,671.2419,4.1449,4.1398,,4.1708,,,4.1398,,,148,4079447263040,4.1398,4.1421,11.5896,46.9625,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7592,108.7592,1,0.0763,1.7975
RA Ball Zoo,24484,Synthesized,675.3914,4.1495,1.4174,,4.1709,,,1.4174,,,149,4079447304535,1.4174,4.1467,11.5896,42.7950,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2534,109.2534,1,0.0759,6.8368
RA Ball Zoo,24484,Synthesized,679.6023,4.2109,1.1547,,4.1709,,,1.1547,,,150,4079447346644,1.1547,4.2083,11.5896,39.1394,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2534,110.2534,1,0.1055,4.4555
RA Ball Zoo,24484,Synthesized,683.7291,4.1268,4.1225,,4.1709,,,4.1225,,,151,4079447387912,4.1225,4.1244,11.5896,43.2664,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7588,110.7588,1,0.0898,1.1313
RA Ball Zoo,24484,Synthesized,687.8969,4.1678,1.9545,,4.1709,,,1.9545,,,152,4079447429590,1.9545,4.1655,11.5896,39.2213,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2529,111.2529,1,0.0852,6.3135
RA Ball Zoo,24484,Synthesized,692.0732,4.1763,4.1728,,4.1708,,,4.1728,,,153,4079447471353,4.1728,4.1743,11.5896,43.3977,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7596,111.7596,1,0.0848,1.9353
RA Ball Zoo,24484,Synthesized,696.2437,4.1705,1.5404,,4.1708,,,1.5404,,,154,4079447513058,1.5404,4.1684,11.5896,38.1504,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2532,112.2532,1,0.0915,6.7819
RA Ball Zoo,24484,Synthesized,700.3950,4.1513,4.1476,,4.1709,,,4.1476,,,155,4079447554571,4.1476,4.1492,11.5896,42.3017,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7597,112.7597,1,0.0833,1.5221
RA Ball Zoo,24484,Synthesized,704.5432,4.1482,1.9999,,4.1708,,,1.9999,,,156,4079447596053,1.9999,4.1461,11.5896,38.4440,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2532,113.2532,1,0.0769,6.2755
RA Ball Zoo,24484,Synthesized,708.7682,4.2250,4.2217,,4.1710,,,4.2217,,,157,4079447638303,4.2217,4.2232,11.5896,42.6689,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7591,113.7591,1,0.0772,1.9808
RA Ball Zoo,24484,Synthesized,712.9258,4.1576,1.9595,,4.1710,,,1.9595,,,158,4079447679879,1.9595,4.1553,11.5896,38.3000,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2530,114.2530,1,0.0831,6.4011
RA Ball Zoo,24484,Synthesized,717.0981,4.1723,4.1688,,4.1710,,,4.1688,,,159,4079447721602,4.1688,4.1702,11.5896,42.4723,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7586,114.7586,1,0.0821,1.9407
RA Ball Zoo,24484,Synthesized,721.2701,4.1720,1.9331,,4.1710,,,1.9331,,,160,4079447763322,1.9331,4.1697,11.5896,38.5771,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2529,115.2529,1,0.0765,6.3868
RA Ball Zoo,24484,Synthesized,725.4342,4.1641,4.1607,,4.1710,,,4.1607,,,161,4079447804963,4.1607,4.1622,11.5896,42.7412,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7586,115.7586,1,0.0776,1.9146
RA Ball Zoo,24484,Synthesized,729.5905,4.1563,1.6056,,4.1707,,,1.6056,,,162,4079447846526,1.6056,4.1540,11.5896,38.6823,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2529,116.2529,1,0.0818,6.6906
RA Ball Zoo,24484,Synthesized,733.7899,4.1994,3.1291,,4.1710,,,3.1291,,,163,4079447888520,3.1291,4.1976,11.5896,42.8817,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7562,116.7562,1,0.0824,2.6603
RA Ball Zoo,24484,Synthesized,737.9286,4.1387,1.1460,,4.1709,,,1.1460,,,164,4079447929907,1.1460,4.1366,11.5896,38.6781,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2521,117.2521,1,0.0765,6.1024
RA Ball Zoo,24484,Synthesized,742.0733,4.1447,4.1412,,4.1710,,,4.1412,,,165,4079447971354,4.1412,4.1429,11.5896,42.8229,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7551,117.7551,0,,
RA Ball Zoo,24484,Synthesized,746.2992,4.2259,2.0778,,4.1708,,,2.0778,,,166,4079448013613,2.0778,4.2238,11.5896,38.6911,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2517,118.2517,1,0.0841,7.4172
RA Ball Zoo,24484,Synthesized,750.4615,4.1623,4.1588,,4.1710,,,4.1588,,,167,4079448055236,4.1588,4.1605,11.5896,42.8533,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7593,118.7593,1,0.0892,2.0589
RA Ball Zoo,24484,Synthesized,754.6237,4.1622,1.7001,,4.1708,,,1.7001,,,168,4079448096858,1.7001,4.1599,11.5896,38.7794,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.2531,119.2531,1,0.0890,6.5942
RA Ball Zoo,24484,Synthesized,758.8170,4.1933,4.1899,,4.1710,,,4.1899,,,169,4079448138791,4.1899,4.1914,11.5896,42.9727,,,28,0,121.7160,,72.1804,131.6231,0.0200,4090,87.0000,304.1570,50.0000,3045.0000,12251.0000,11331.8906,,,,,,,,,0.7551,119.7551,1,0.0858,1.6821
