Application,ProcessID,FrameType,CPUStartTime,MsBetweenPresents,MsInPresentAPI,MsUntilDisplayed,MsBetweenDisplayChange,DisplayedTime,MsRenderPresentLatency,MsGPUTime,InstrumentedLatency,MsClickToPhotonLatency,phyriadfg_frame_index,qpc_present,warp_ms,iter_ms,slip_ms,MsAddedLatency,pair_age_ms,ring_occ,cap_slots,frz,source_fps,output_fps,cons_per_s,uniq_per_s,gme_dissidence_pct,route_device,GPUUtilization_4090,GPUPower_4090,GPUTemperature_4090,GPUFrequency_4090,GPUMemoryFrequency_4090,GPUMemorySizeUsed_4090,GPUUtilization_1080Ti,GPUPower_1080Ti,GPUTemperature_1080Ti,GPUFrequency_1080Ti,GPUMemoryFrequency_1080Ti,GPUMemorySizeUsed_1080Ti,GPUUtilization_iGPU,CPUUtilization,phyriadfg_disp_phase,phyriadfg_disp_src_frames,phyriadfg_fresh,phyriadfg_warp_gpu_ms,phyriadfg_warp_lat_ms
# schema=PhyriadFG; frametime=MsBetweenPresents(console-style); FrameType: Synthesized|Repeated; NA cells are empty; per-device GPU* suffixed; iGPU/CPU telemetry NA this phase; phyriadfg_disp_phase=intra-pair t_use[0,1], phyriadfg_disp_src_frames=content-source-time(source-frame units, the Animation-Error analogue)
RA Ball Zoo,22920,Synthesized,41624.5725,4.1784,1.4973,,4.1710,,,1.4973,,,9971,4078859035359,1.4973,4.1761,10.4657,18.2958,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1250,2506.1250,1,0.0880,6.8459
RA Ball Zoo,22920,Synthesized,41628.7184,4.1459,4.1422,,4.1710,,,4.1422,,,9972,4078859076818,4.1422,4.1437,10.4657,22.4418,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3750,2506.3750,1,0.0929,1.4805
RA Ball Zoo,22920,Synthesized,41632.9023,4.1839,4.1798,,4.1709,,,4.1798,,,9973,4078859118657,4.1798,4.1818,10.4657,26.6255,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6249,2506.6249,1,0.0931,4.1228
RA Ball Zoo,22920,Synthesized,41637.0787,4.1764,4.1720,,4.1709,,,4.1720,,,9974,4078859160421,4.1720,4.1743,10.4657,30.8021,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8749,2506.8749,1,0.0872,4.1622
RA Ball Zoo,22920,Synthesized,41641.2417,4.1630,1.4302,,4.1709,,,1.4302,,,9975,4078859202051,1.4302,4.1608,10.4657,18.2295,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1254,2507.1254,1,0.0887,6.8788
RA Ball Zoo,22920,Synthesized,41645.4117,4.1700,4.1663,,4.1709,,,4.1663,,,9976,4078859243751,4.1663,4.1677,10.4657,22.3995,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3749,2507.3749,1,0.0911,1.4129
RA Ball Zoo,22920,Synthesized,41649.6071,4.1954,4.1918,,4.1710,,,4.1918,,,9977,4078859285705,4.1918,4.1933,10.4657,26.5949,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6248,2507.6248,1,0.0920,4.1468
RA Ball Zoo,22920,Synthesized,41653.7672,4.1601,4.1558,,4.1710,,,4.1558,,,9978,4078859327306,4.1558,4.1580,10.4657,30.7550,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8747,2507.8747,1,0.0865,4.1757
RA Ball Zoo,22920,Synthesized,41657.9174,4.1502,1.4009,,4.1709,,,1.4009,,,9979,4078859368808,1.4009,4.1481,10.4657,18.1639,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1249,2508.1249,1,0.0877,6.8820
RA Ball Zoo,22920,Synthesized,41662.0870,4.1696,4.1660,,4.1710,,,4.1660,,,9980,4078859410504,4.1660,4.1675,10.4657,22.3335,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3749,2508.3749,1,0.0927,1.3841
RA Ball Zoo,22920,Synthesized,41666.2751,4.1881,4.1838,,4.1709,,,4.1838,,,9981,4078859452385,4.1838,4.1861,10.4657,26.5213,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6247,2508.6247,1,0.0927,4.1473
RA Ball Zoo,22920,Synthesized,41670.4569,4.1818,4.1763,,4.1710,,,4.1763,,,9982,4078859494203,4.1763,4.1790,10.4657,30.7034,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8745,2508.8745,1,0.0876,4.1674
RA Ball Zoo,22920,Synthesized,41674.6142,4.1573,1.8094,,4.1709,,,1.8094,,,9983,4078859535776,1.8094,4.1552,10.4657,18.1363,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1248,2509.1248,1,0.0879,6.4944
RA Ball Zoo,22920,Synthesized,41678.7751,4.1609,4.1571,,4.1710,,,4.1571,,,9984,4078859577385,4.1571,4.1587,10.4657,22.2972,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3748,2509.3748,1,0.0865,1.7929
RA Ball Zoo,22920,Synthesized,41682.9242,4.1491,4.1454,,4.1709,,,4.1454,,,9985,4078859618876,4.1454,4.1470,10.4657,26.4464,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6254,2509.6254,1,0.0922,4.1386
RA Ball Zoo,22920,Synthesized,41687.1243,4.2001,4.1956,,4.1710,,,4.1956,,,9986,4078859660877,4.1956,4.1977,10.4657,30.6464,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8756,2509.8756,1,0.0876,4.1283
RA Ball Zoo,22920,Synthesized,41691.2941,4.1698,1.6217,,4.1708,,,1.6217,,,9987,4078859702575,1.6217,4.1680,10.4657,18.5397,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1242,2510.1242,1,0.0933,6.7191
RA Ball Zoo,22920,Synthesized,41695.4342,4.1401,4.1357,,4.1710,,,4.1357,,,9988,4078859743976,4.1357,4.1376,10.4657,22.6799,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3753,2510.3753,1,0.0905,1.6002
RA Ball Zoo,22920,Synthesized,41699.6185,4.1843,4.1803,,4.1709,,,4.1803,,,9989,4078859785819,4.1803,4.1821,10.4657,26.8641,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6240,2510.6240,1,0.0925,4.1145
RA Ball Zoo,22920,Synthesized,41703.8053,4.1868,4.1820,,4.1709,,,4.1820,,,9990,4078859827687,4.1820,4.1840,10.4657,31.0510,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8736,2510.8736,1,0.0872,4.1610
RA Ball Zoo,22920,Synthesized,41707.9805,4.1752,1.4644,,4.1709,,,1.4644,,,9991,4078859869439,1.4644,4.1732,10.4657,17.8035,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1251,2511.1251,1,0.0884,6.8658
RA Ball Zoo,22920,Synthesized,41712.1240,4.1435,4.1398,,4.1709,,,4.1398,,,9992,4078859910874,4.1398,4.1413,10.4657,21.9470,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3744,2511.3744,1,0.0915,1.4467
RA Ball Zoo,22920,Synthesized,41716.2983,4.1743,4.1707,,4.1710,,,4.1707,,,9993,4078859952617,4.1707,4.1723,10.4657,26.1213,,,28,0,61.4035,,61.4035,240.2747,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6247,2511.6247,1,0.0941,4.1205
RA Ball Zoo,22920,Synthesized,41720.5018,4.2035,3.6266,,4.1709,,,3.6266,,,9994,4078859994652,3.6266,3.6291,10.8427,30.3247,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8746,2511.8746,1,0.0870,4.7276
RA Ball Zoo,22920,Synthesized,41724.6595,4.1577,1.4197,,4.1710,,,1.4197,,,9995,4078860036229,1.4197,4.1549,10.8427,18.1857,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1252,2512.1252,1,0.0886,6.3434
RA Ball Zoo,22920,Synthesized,41728.8131,4.1536,4.1499,,4.1709,,,4.1499,,,9996,4078860077765,4.1499,4.1514,10.8427,22.3393,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3748,2512.3748,1,0.0928,1.4014
RA Ball Zoo,22920,Synthesized,41732.9771,4.1640,4.1599,,4.1709,,,4.1599,,,9997,4078860119405,4.1599,4.1616,10.8427,26.5032,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6246,2512.6246,1,0.0931,4.1295
RA Ball Zoo,22920,Synthesized,41737.2084,4.2313,4.2273,,4.1710,,,4.2273,,,9998,4078860161718,4.2273,4.2290,10.8427,30.7346,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8745,2512.8745,1,0.0876,4.1414
RA Ball Zoo,22920,Synthesized,41741.3631,4.1547,1.8126,,4.1709,,,1.8126,,,9999,4078860203265,1.8126,4.1524,10.8427,18.1641,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1250,2513.1250,1,0.0928,6.5455
RA Ball Zoo,22920,Synthesized,41745.5095,4.1464,4.1430,,4.1709,,,4.1430,,,10000,4078860244729,4.1430,4.1444,10.8427,22.3104,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3748,2513.3748,1,0.0863,1.7957
RA Ball Zoo,22920,Synthesized,41749.6861,4.1766,4.1727,,4.1709,,,4.1727,,,10001,4078860286495,4.1727,4.1745,10.8427,26.4870,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6253,2513.6253,1,0.0922,4.1255
RA Ball Zoo,22920,Synthesized,41753.8783,4.1922,4.1865,,4.1711,,,4.1865,,,10002,4078860328417,4.1865,4.1892,10.8427,30.6792,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8755,2513.8755,1,0.0916,4.1568
RA Ball Zoo,22920,Synthesized,41758.0503,4.1720,1.6610,,4.1709,,,1.6610,,,10003,4078860370137,1.6610,4.1698,10.8427,18.5472,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1250,2514.1250,1,0.0882,6.6670
RA Ball Zoo,22920,Synthesized,41762.1996,4.1493,4.1462,,4.1710,,,4.1462,,,10004,4078860411630,4.1462,4.1476,10.8427,22.6965,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3752,2514.3752,1,0.0878,1.6426
RA Ball Zoo,22920,Synthesized,41766.3988,4.1992,4.1953,,4.1710,,,4.1953,,,10005,4078860453622,4.1953,4.1970,10.8427,26.8955,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6250,2514.6250,1,0.0938,4.1328
RA Ball Zoo,22920,Synthesized,41770.5307,4.1319,4.1264,,4.1709,,,4.1264,,,10006,4078860494941,4.1264,4.1288,10.8427,31.0275,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8750,2514.8750,1,0.0874,4.1795
RA Ball Zoo,22920,Synthesized,41774.6832,4.1525,1.3419,,4.1709,,,1.3419,,,10007,4078860536466,1.3419,4.1501,10.8427,18.3447,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1250,2515.1250,1,0.0812,6.9066
RA Ball Zoo,22920,Synthesized,41778.8707,4.1875,3.2543,,4.1710,,,3.2543,,,10008,4078860578341,3.2543,4.1856,10.8427,22.5322,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3739,2515.3739,1,0.0804,2.2536
RA Ball Zoo,22920,Synthesized,41783.0345,4.1638,4.1603,,4.1710,,,4.1603,,,10009,4078860619979,4.1603,4.1619,10.8427,26.6959,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6231,2515.6231,1,0.0863,3.2375
RA Ball Zoo,22920,Synthesized,41787.1991,4.1646,4.1608,,4.1710,,,4.1608,,,10010,4078860661625,4.1608,4.1623,10.8427,30.8605,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8724,2515.8724,1,0.0843,4.1440
RA Ball Zoo,22920,Synthesized,41791.3864,4.1873,0.5694,,4.1710,,,0.5694,,,10011,4078860703498,0.5694,4.1851,10.8427,17.3825,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1246,2516.1246,1,0.0764,7.7557
RA Ball Zoo,22920,Synthesized,41795.5028,4.1164,4.1126,,4.1710,,,4.1126,,,10012,4078860744662,4.1126,4.1144,10.8427,21.4989,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3739,2516.3739,0,,
RA Ball Zoo,22920,Synthesized,41799.7338,4.2310,4.2274,,4.1709,,,4.2274,,,10013,4078860786972,4.2274,4.2289,10.8427,25.7300,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6230,2516.6230,1,0.0795,4.6632
RA Ball Zoo,22920,Synthesized,41803.9115,4.1777,4.1742,,4.1710,,,4.1742,,,10014,4078860828749,4.1742,4.1757,10.8427,29.9076,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8722,2516.8722,1,0.0870,4.2077
RA Ball Zoo,22920,Synthesized,41808.0530,4.1415,0.8689,,4.1709,,,0.8689,,,10015,4078860870164,0.8689,4.1395,10.8427,17.2777,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1246,2517.1246,1,0.0867,7.4259
RA Ball Zoo,22920,Synthesized,41812.1840,4.1310,4.1273,,4.1709,,,4.1273,,,10016,4078860911474,4.1273,4.1288,10.8427,21.4089,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3738,2517.3738,0,,
RA Ball Zoo,22920,Synthesized,41816.5757,4.3917,4.3881,,4.1710,,,4.3881,,,10017,4078860955391,4.3881,4.3897,10.8427,25.8005,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6237,2517.6237,1,0.0799,4.9755
RA Ball Zoo,22920,Synthesized,41820.5899,4.0142,4.0102,,4.1709,,,4.0102,,,10018,4078860995533,4.0102,4.0121,10.8427,29.8146,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8732,2517.8732,1,0.0815,4.3725
RA Ball Zoo,22920,Synthesized,41824.7414,4.1515,0.4924,,4.1709,,,0.4924,,,10019,4078861037048,0.4924,4.1498,10.8427,17.6043,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1251,2518.1251,1,0.0884,7.6476
RA Ball Zoo,22920,Synthesized,41828.8565,4.1151,4.1115,,4.1709,,,4.1115,,,10020,4078861078199,4.1115,4.1130,10.8427,21.7194,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3742,2518.3742,0,,
RA Ball Zoo,22920,Synthesized,41833.0849,4.2284,4.2247,,4.1709,,,4.2247,,,10021,4078861120483,4.2247,4.2263,10.8427,25.9477,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6230,2518.6230,1,0.0843,4.5818
RA Ball Zoo,22920,Synthesized,41837.2624,4.1775,4.1739,,4.1710,,,4.1739,,,10022,4078861162258,4.1739,4.1753,10.8427,30.1253,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8723,2518.8723,1,0.0860,4.2064
RA Ball Zoo,22920,Synthesized,41841.4665,4.2041,1.7669,,4.1710,,,1.7669,,,10023,4078861204299,1.7669,4.2023,10.8427,17.2737,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1246,2519.1246,1,0.0885,6.5864
RA Ball Zoo,22920,Synthesized,41845.6034,4.1369,4.1329,,4.1708,,,4.1329,,,10024,4078861245668,4.1329,4.1345,10.8427,21.4105,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3738,2519.3738,1,0.0910,1.7541
RA Ball Zoo,22920,Synthesized,41849.8209,4.2175,4.2135,,4.1710,,,4.2135,,,10025,4078861287843,4.2135,4.2155,10.8427,25.6281,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6254,2519.6254,1,0.0914,4.1144
RA Ball Zoo,22920,Synthesized,41853.9595,4.1386,4.1327,,4.1709,,,4.1327,,,10026,4078861329229,4.1327,4.1354,10.8427,29.7666,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8756,2519.8756,1,0.0871,4.1968
RA Ball Zoo,22920,Synthesized,41858.1140,4.1545,2.2228,,4.1709,,,2.2228,,,10027,4078861370774,2.2228,4.1525,10.8427,18.4670,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1252,2520.1252,1,0.0887,6.0349
RA Ball Zoo,22920,Synthesized,41862.2991,4.1851,4.1811,,4.1708,,,4.1811,,,10028,4078861412625,4.1811,4.1825,10.8427,22.6522,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3752,2520.3752,1,0.0864,2.1998
RA Ball Zoo,22920,Synthesized,41866.4907,4.1916,4.1880,,4.1710,,,4.1880,,,10029,4078861454541,4.1880,4.1897,10.8427,26.8436,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6189,2520.6189,1,0.0906,4.1597
RA Ball Zoo,22920,Synthesized,41870.6586,4.1679,4.1641,,4.1709,,,4.1641,,,10030,4078861496220,4.1641,4.1659,10.8427,31.0117,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8664,2520.8664,1,0.0868,4.1692
RA Ball Zoo,22920,Synthesized,41874.8282,4.1696,4.1662,,4.1709,,,4.1662,,,10031,4078861537916,4.1662,4.1676,10.8427,35.1812,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,1.0000,2521.0000,1,0.0882,4.1442
RA Ball Zoo,22920,Synthesized,41878.9788,4.1506,1.0117,,4.1710,,,1.0117,,,10032,4078861579422,1.0117,4.1486,10.8427,19.1603,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1238,2521.1238,1,0.0921,7.2843
RA Ball Zoo,22920,Synthesized,41883.1575,4.1787,4.1738,,4.1710,,,4.1738,,,10033,4078861621209,4.1738,4.1763,10.8427,23.3386,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3748,2521.3748,0,,
RA Ball Zoo,22920,Synthesized,41887.3539,4.1964,4.1887,,4.1710,,,4.1887,,,10034,4078861663173,4.1887,4.1918,10.8427,27.5353,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6247,2521.6247,1,0.0934,5.1768
RA Ball Zoo,22920,Synthesized,41891.5038,4.1499,1.5096,,4.1710,,,1.5096,,,10035,4078861704672,1.5096,4.1477,10.8427,17.9689,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1247,2522.1247,1,0.0854,6.7757
RA Ball Zoo,22920,Synthesized,41895.6739,4.1701,4.1663,,4.1710,,,4.1663,,,10036,4078861746373,4.1663,4.1679,10.8427,22.1389,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3748,2522.3748,1,0.0930,1.4917
RA Ball Zoo,22920,Synthesized,41899.8499,4.1760,4.1722,,4.1711,,,4.1722,,,10037,4078861788133,4.1722,4.1740,10.8427,26.3150,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6252,2522.6252,1,0.0933,4.1481
RA Ball Zoo,22920,Synthesized,41904.0193,4.1694,4.1632,,4.1710,,,4.1632,,,10038,4078861829827,4.1632,4.1662,10.8427,30.4844,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8752,2522.8752,1,0.0871,4.1564
RA Ball Zoo,22920,Synthesized,41908.1839,4.1646,1.4332,,4.1710,,,1.4332,,,10039,4078861871473,1.4332,4.1624,10.8427,18.2418,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1249,2523.1249,1,0.0891,6.8688
RA Ball Zoo,22920,Synthesized,41912.3461,4.1622,4.1586,,4.1709,,,4.1586,,,10040,4078861913095,4.1586,4.1601,10.8427,22.4040,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3751,2523.3751,1,0.0914,1.4162
RA Ball Zoo,22920,Synthesized,41916.6155,4.2694,4.2653,,4.1710,,,4.2653,,,10041,4078861955789,4.2653,4.2673,10.8427,26.6732,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6250,2523.6250,1,0.0939,4.1395
RA Ball Zoo,22920,Synthesized,41920.7045,4.0890,4.0815,,4.1709,,,4.0815,,,10042,4078861996679,4.0815,4.0844,10.8427,30.7624,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8750,2523.8750,1,0.0862,4.2508
RA Ball Zoo,22920,Synthesized,41924.8647,4.1602,1.8018,,4.1710,,,1.8018,,,10043,4078862038281,1.8018,4.1581,10.8427,18.1675,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1248,2524.1248,1,0.0883,6.4052
RA Ball Zoo,22920,Synthesized,41929.0159,4.1512,4.1474,,4.1709,,,4.1474,,,10044,4078862079793,4.1474,4.1490,10.8427,22.3187,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3750,2524.3750,1,0.0924,1.7847
RA Ball Zoo,22920,Synthesized,41933.2434,4.2275,4.2236,,4.1710,,,4.2236,,,10045,4078862122068,4.2236,4.2256,10.8427,26.5461,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6256,2524.6256,1,0.0892,4.1286
RA Ball Zoo,22920,Synthesized,41937.3864,4.1430,4.1379,,4.1709,,,4.1379,,,10046,4078862163498,4.1379,4.1401,10.8427,30.6892,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8759,2524.8759,1,0.0870,4.2071
RA Ball Zoo,22920,Synthesized,41941.5526,4.1662,1.4186,,4.1709,,,1.4186,,,10047,4078862205160,1.4186,4.1642,10.8427,18.5336,,,28,0,58.6806,,58.6806,240.0572,0.1900,4090,89.0000,278.3440,49.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,2525.1253,1,0.0880,6.8585
